,title,sub_title,brand,color_breif,fullPrice,currentPrice,country,availability,publish_date,created_date,discount_amount,asof_date
381,Nike Terminator High SE,Men's Shoes,Nike Sportswear,Black/Baroque Brown/Velvet Brown,124.95,124.95,GB,True,2023-01-30T17:28:00.000Z,2023-04-12T14:41:57.318Z,0.0,2023-04-17
382,Nike SB Chron 2,Skate Shoe,Nike,Black/Black/Gum Light Brown/White,64.95,45.47,GB,True,2021-06-30T22:00:00.000Z,2023-04-17T17:52:03.334Z,19.480000000000004,2023-04-17
383,Nike Vaporfly 3,Men's Road Racing Shoes,Nike,Hyper Pink/Laser Orange/Black,234.95,234.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-16T09:51:17.964Z,0.0,2023-04-17
384,Nike Air Force 1 Low Unlocked By You,Custom Men's Shoes,Nike Sportswear,Multi-Colour/Multi-Colour/Multi-Colour,144.95,144.95,GB,True,2023-01-12T17:00:00.000Z,2023-04-06T06:55:50.874Z,0.0,2023-04-17
385,Nike React Vision,Men's Shoe,Nike Sportswear,Black/Black/White,124.95,124.95,GB,True,2022-02-11T13:13:00.000Z,2023-04-13T15:23:00.020Z,0.0,2023-04-17
386,Nike SB Dunk High x Run The Jewels,Men's Shoes,Nike,Active Pink/Metallic Gold/Black,114.95,114.95,GB,True,2023-04-11T11:36:00.000Z,2023-04-12T22:10:20.866Z,0.0,2023-04-17
387,Nike Air VaporMax 2021 FK,Men's Shoes,Nike Sportswear,Black/Black/Anthracite/Black,199.95,199.95,GB,True,2022-08-01T10:30:00.000Z,2023-04-13T13:42:03.163Z,0.0,2023-04-17
388,Jordan One Take 4,Basketball Shoes,Jordan,Black/White/Purple Pulse/Dark Concord,89.95,53.97,GB,True,2023-01-09T08:00:00.000Z,2023-04-15T18:41:42.190Z,35.980000000000004,2023-04-17
389,Nike Zoom Mercurial Superfly 9 Academy IC,Indoor Court Football Shoes,Nike,White/Pink Blast/Baltic Blue,84.95,84.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T06:00:33.106Z,0.0,2023-04-17
390,Nike Air Force 1 Low Retro,Men's Shoes,Nike Sportswear,University Red/White,134.95,134.95,GB,True,2023-01-16T11:06:00.000Z,2023-04-06T06:56:16.356Z,0.0,2023-04-17
391,Nike Dunk High Retro,Men's Shoe,Nike Sportswear,Dark Beetroot/Wolf Grey/White/Dark Beetroot,109.95,109.95,GB,True,2022-09-07T00:00:00.000Z,2023-04-07T09:24:26.527Z,0.0,2023-04-17
392,Nike Air Max Excee,Men's Shoe,Nike Sportswear,White/Pure Platinum/Black,109.95,109.95,GB,True,2019-06-05T22:00:00.000Z,2023-04-13T18:24:31.012Z,0.0,2023-04-17
393,Nike Victori One Next Nature,Men's Slides,Nike Sportswear,Light Iron Ore/Black,37.95,30.47,GB,True,2022-05-09T07:00:00.000Z,2023-04-06T22:25:08.256Z,7.480000000000004,2023-04-17
394,Nike Renew Run 4,Men's Road Running Shoes,Nike,Bright Crimson/Hot Punch/Obsidian/White,84.95,76.47,GB,True,2023-03-01T08:00:00.000Z,2023-04-15T09:09:35.805Z,8.480000000000004,2023-04-17
395,Nike Air Force 1 Low Retro,Men's Shoes,Nike Sportswear,White/Metallic Gold/Flat Silver/Metallic Silver,134.95,134.95,GB,True,2022-11-22T15:34:00.000Z,2023-04-06T06:50:07.703Z,0.0,2023-04-17
396,Nike Air Max Plus 3,Men's Shoes,Nike Sportswear,White/Black/Gunsmoke/Team Orange,169.95,169.95,GB,True,2022-12-16T08:00:00.000Z,2023-04-13T15:02:52.715Z,0.0,2023-04-17
397,Nike Court Vision Low,Men's Shoes,Nike Sportswear,Black/White/University Red,69.95,41.97,GB,True,2022-05-30T09:46:00.000Z,2023-04-06T22:24:59.880Z,27.980000000000004,2023-04-17
398,Air Jordan 5 Retro Low SP,Shoes,Jordan,Black/Fire Red/Metallic Silver/Classic Jade,179.95,179.95,GB,True,2022-09-01T05:00:00.000Z,2023-04-06T06:06:27.027Z,0.0,2023-04-17
399,Nike Air Max Scorpion Flyknit SE,Men's Shoes,Nike Sportswear,Racer Blue/Game Royal/Deep Royal Blue/Safety Orange,224.95,224.95,GB,True,2023-03-01T13:25:00.000Z,2023-04-11T20:53:34.960Z,0.0,2023-04-17
400,Nike Air Max SC,Men's Shoes,Nike Sportswear,White/White/Black,79.95,79.95,GB,True,2021-03-12T10:35:00.000Z,2023-04-13T14:42:45.788Z,0.0,2023-04-17
401,Nike Air Trainer 1,Men's Shoes,Nike Sportswear,White/University Blue/Old Royal/White,114.95,114.95,GB,True,2022-11-21T08:00:00.000Z,2023-04-06T06:29:12.934Z,0.0,2023-04-17
402,Nike Kwondo 1 x PEACEMINUSONE,Shoes,NikeLab,White/Black/Black,164.95,164.95,GB,True,2023-04-06T09:36:00.000Z,2023-04-17T13:56:36.932Z,0.0,2023-04-17
403,Nike Blazer Mid '77 Vintage,Men's Shoes,Nike Sportswear,White/White/Black,99.95,59.97,GB,True,2023-03-01T08:00:00.000Z,2023-04-12T14:42:15.080Z,39.980000000000004,2023-04-17
404,Nike Victori One,Men's Printed Slide,Nike Sportswear,Medium Olive/Sequoia/Black,32.95,29.97,GB,True,2022-12-19T08:00:00.000Z,2023-04-13T14:50:27.080Z,2.980000000000004,2023-04-17
405,NikeCourt Vapor Lite,Men's Hard Court Tennis Shoes,Nike,Black/White,64.95,64.95,GB,True,2021-05-06T22:00:00.000Z,2023-04-15T07:46:08.736Z,0.0,2023-04-17
406,Air Jordan 12 Low,Golf Shoes,Nike,White/White/Metallic Silver/Varsity Red,199.95,159.97,GB,True,2022-11-15T08:18:00.000Z,2023-04-13T13:42:24.710Z,39.97999999999999,2023-04-17
407,Kyrie Flytrap 5,Basketball Shoes,Nike,Summit White/Barely Green/Volt/Black,79.95,63.97,GB,True,2023-03-01T13:27:00.000Z,2023-04-17T15:46:12.643Z,15.980000000000004,2023-04-17
408,Nike Dunk High Retro,N,Nike Sportswear,N,109.95,109.95,GB,True,2023-01-10T08:00:00.000Z,2023-04-06T06:01:21.699Z,0.0,2023-04-17
409,Nike Air Max 95,o,Nike Sportswear,o,169.95,169.95,GB,True,2023-01-17T08:00:00.000Z,2023-04-17T17:52:17.703Z,0.0,2023-04-17
410,Nike Air Max Terrascape 90,t,Nike Sportswear,t,144.95,144.95,GB,True,2022-08-01T10:18:00.000Z,2023-04-13T14:50:22.756Z,0.0,2023-04-17
411,Jordan Series ES,_,Jordan,_,74.95,41.47,GB,True,2022-08-01T10:18:00.000Z,2023-04-10T02:34:10.444Z,33.480000000000004,2023-04-17
412,Air Jordan 1 Low,f,Jordan,f,109.95,109.95,GB,True,2022-06-22T07:00:00.000Z,2023-04-16T12:43:02.348Z,0.0,2023-04-17
413,Nike Waffle One Leather,o,Nike Sportswear,o,109.95,60.47,GB,True,2022-08-01T09:02:00.000Z,2023-04-10T15:36:58.445Z,49.480000000000004,2023-04-17
414,Jordan Max Aura 4,u,Jordan,u,114.95,114.95,GB,True,2022-06-22T07:00:00.000Z,2023-04-13T14:30:11.565Z,0.0,2023-04-17
415,Air Jordan 1 Mid,n,Jordan,n,114.95,114.95,GB,True,2022-06-22T07:00:00.000Z,2023-04-15T18:28:54.203Z,0.0,2023-04-17
416,Nike Blazer Mid '77 Vintage,d,Nike Sportswear,d,99.95,99.95,GB,True,2020-01-23T08:00:00.000Z,2023-04-13T16:12:40.439Z,0.0,2023-04-17
417,NikeCourt Zoom NXT,Men's Hard Court Tennis Shoes,Nike,Obsidian/Green Glow/White/Hyper Pink,134.95,134.95,GB,True,2022-11-11T08:00:00.000Z,2023-04-06T05:57:18.150Z,0.0,2023-04-17
418,Nike Zoom Mercurial Vapor 15 Elite SG-Pro Anti-Clog Traction,Soft-Ground Football Boot,Nike,Metallic Copper/Metallic Copper,244.95,244.95,GB,True,2022-11-07T08:00:00.000Z,2023-04-06T06:27:34.016Z,0.0,2023-04-17
419,Nike SB Chron 2,Skate Shoe,Nike,Black/Black/White,64.95,64.95,GB,True,2022-11-01T08:00:00.000Z,2023-04-06T22:05:33.672Z,0.0,2023-04-17
420,Nike Zoom Rival,Athletics Distance Spikes,Nike,Blue Chill/Bright Crimson/White/Black,69.95,62.97,GB,True,2023-03-01T08:00:00.000Z,2023-04-17T14:18:15.479Z,6.980000000000004,2023-04-17
421,Nike Offcourt,Men's Slides,Nike Sportswear,Green Spark/Pine Green/Pro Green/White,39.95,31.97,GB,True,2022-10-27T07:00:00.000Z,2023-04-13T15:56:30.204Z,7.980000000000004,2023-04-17
422,Nike Air Max 90,Men's Shoes,Nike Sportswear,Wheatgrass/University Gold/Light Bone/Wheatgrass,144.95,144.95,GB,True,2022-10-14T19:10:00.000Z,2023-04-13T16:13:05.200Z,0.0,2023-04-17
423,Nike Romaleos 4 SE,Weightlifting Shoe,Nike,White/Bright Crimson/Pink Blast/Black,178.95,178.95,GB,True,2023-03-24T08:00:00.000Z,2023-04-11T13:57:40.497Z,0.0,2023-04-17
424,Air Jordan 1 Retro High OG Craft,Men's Shoes,Jordan,Vivid Orange/Iced Lilac/True Blue/Black,169.95,169.95,GB,True,2023-03-23T12:38:00.000Z,2023-04-11T13:38:20.082Z,0.0,2023-04-17
425,Nike Air Huarache,Men's Shoes,Nike Sportswear,Black/Phantom/Khaki,114.95,68.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-06T22:22:50.934Z,45.980000000000004,2023-04-17
426,Nike ACG Air Mada,Men's Shoes,NikeLab,Light Menta/Electric Purple/Tour Yellow/Black,124.95,74.97,GB,True,2022-10-04T08:06:00.000Z,2023-04-06T22:26:35.525Z,49.980000000000004,2023-04-17
427,Nike React HyperSet LE,Indoor Court Shoes,Nike,White/Summit White/Gum Light Brown/Metallic Gold,117.95,117.95,GB,True,2023-01-10T08:00:00.000Z,2023-04-17T18:11:09.384Z,0.0,2023-04-17
428,Nike Legend Essential 2,Men's Training Shoe,Nike,Pure Platinum/White/Black,54.95,41.47,GB,True,2020-12-15T16:44:00.000Z,2023-04-15T05:11:30.379Z,13.480000000000004,2023-04-17
429,Nike Dunk High Retro,Men's Shoes,Nike Sportswear,Iron Grey/Opti Yellow/White/Gym Red,114.95,114.95,GB,True,2023-03-09T08:00:00.000Z,2023-04-06T06:54:15.872Z,0.0,2023-04-17
430,Nike Air Max 95,Men's Shoes,Nike Sportswear,White/Coconut Milk/Rough Green/Black,169.95,84.97,GB,True,2023-02-01T13:49:00.000Z,2023-04-06T06:47:13.610Z,84.97999999999999,2023-04-17
431,Nike Blazer Low '77 Premium,Men's Shoes,Nike Sportswear,White/White/University Red/Stadium Green,89.95,62.97,GB,True,2023-01-05T08:00:00.000Z,2023-04-06T06:29:34.177Z,26.980000000000004,2023-04-17
432,Nike Wildhorse 8,Men's Trail-Running Shoes,Nike,Black/Cool Grey/White/Wolf Grey,114.95,114.95,GB,True,2023-03-07T08:00:00.000Z,2023-04-17T16:34:27.129Z,0.0,2023-04-17
433,Zoom Freak 4 'Letter Bros',Basketball Shoes,Nike,Ironstone/Cobblestone/Sail/Orange Trance,114.95,80.47,GB,True,2022-11-01T08:00:00.000Z,2023-04-06T22:24:00.754Z,34.480000000000004,2023-04-17
434,Luka 1 'Next Nature',Men's Basketball Shoes,Jordan,Light Orewood Brown/Black/Barely Green/Light Menta,109.95,109.95,GB,True,2022-12-01T08:00:00.000Z,2023-04-13T15:37:35.472Z,0.0,2023-04-17
435,Nike Air Max 1 '86 Premium,Men's Shoes,Nike Sportswear,White/Light Neutral Grey/University Red,144.95,144.95,GB,True,2023-03-18T12:46:00.000Z,2023-04-16T09:22:14.273Z,0.0,2023-04-17
436,Nike Air Max 95 '3 Lions',Men's Shoes,Nike Sportswear,White/Challenge Red/Blue Void/White,169.95,169.95,GB,True,2022-11-04T08:00:00.000Z,2023-04-06T06:51:33.062Z,0.0,2023-04-17
437,"Nike Air Deldon ""Legacy""",Easy On/Off Basketball Shoes,Nike,Summit White/Pure Platinum/Indigo Storm,109.95,109.95,GB,True,2023-02-09T08:00:00.000Z,2023-04-06T06:06:00.702Z,0.0,2023-04-17
438,Nike Air Max 270,Men's Shoes,Nike Sportswear,Wolf Grey/Iron Grey/Black,144.95,144.95,GB,True,2023-01-12T09:00:00.000Z,2023-04-17T17:51:33.410Z,0.0,2023-04-17
439,Nike Air Max 97 SE,Men's Shoes,Nike Sportswear,Summit White/Safety Orange/Lemon Wash/Black,179.95,179.95,GB,True,2023-02-23T08:00:00.000Z,2023-04-06T06:31:46.552Z,0.0,2023-04-17
440,Nike Air Kukini SE,Men's Shoes,Nike Sportswear,Coast/Signal Blue/White/Black,124.95,56.47,GB,True,2022-09-29T09:09:00.000Z,2023-04-10T15:31:47.385Z,68.48,2023-04-17
441,Nike Zoom Mercurial Superfly 9 Elite XXV SE FG,Firm-ground Football Boots,Nike,Metallic Silver/Wolf Grey/Pure Platinum/Black,289.95,289.95,GB,False,2023-04-17T07:00:00.000Z,2023-04-17T13:26:03.661Z,0.0,2023-04-17
442,Nike Air Penny 2 x Stüssy,Men's Shoes,NikeLab,Black/Black/White,179.95,179.95,GB,True,2022-12-12T15:09:00.000Z,2023-04-15T07:52:14.293Z,0.0,2023-04-17
443,Jordan Point Lane,Men's Shoes,Jordan,White/Light Smoke Grey/University Red/Hyper Royal,124.95,87.47,GB,True,2022-09-14T07:00:00.000Z,2023-04-12T11:27:34.800Z,37.480000000000004,2023-04-17
444,Nike Air Zoom Infinity Tour NEXT%,Men's Golf Shoes,Nike,Wolf Grey/Cool Grey/Black,159.95,119.97,GB,True,2023-01-05T08:00:00.000Z,2023-04-17T17:59:38.991Z,39.97999999999999,2023-04-17
445,Air Jordan 1 Zoom CMFT,Shoes,Jordan,Fossil Stone/Fossil Rose/Psychic Purple/White,144.95,144.95,GB,True,2022-07-11T08:55:00.000Z,2023-04-15T07:58:27.294Z,0.0,2023-04-17
446,ACG Air Deschutz+,Sandals,NikeLab,Black/Black/Anthracite/Grey Fog,72.95,72.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-13T12:25:12.040Z,0.0,2023-04-17
447,Nike Air Zoom Infinity Tour NEXT%,Men's Golf Shoes,Nike,Phantom/White/Bright Crimson/Obsidian,159.95,159.95,GB,True,2023-03-23T08:00:00.000Z,2023-04-06T05:49:19.991Z,0.0,2023-04-17
448,Nike React Tiempo Legend 9 Pro TF,Turf Football Shoe,Nike,Black/Summit White/Light Photo Blue/Dark Smoke Grey,99.95,99.95,GB,True,2022-08-01T07:00:00.000Z,2023-04-14T05:25:25.299Z,0.0,2023-04-17
449,Nike Air Max AP,Men's Shoes,Nike Sportswear,Black/Anthracite/White/Volt,114.95,68.97,GB,True,2022-12-16T08:00:00.000Z,2023-04-06T22:21:26.656Z,45.980000000000004,2023-04-17
450,Nike Air Max 97 Premium,Men's Shoes,Nike Sportswear,Medium Brown/Mushroom/Muslin/Pink Foam,169.95,169.95,GB,True,2022-08-19T07:44:00.000Z,2023-04-06T06:25:21.697Z,0.0,2023-04-17
451,Nike Pole Vault Elite,Athletics Jumping Spikes,Nike,White/Laser Orange/Hyper Pink/Black,119.95,119.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-06T05:32:00.577Z,0.0,2023-04-17
452,Air Jordan 1 Low,Men's Shoes,Jordan,Black/White/Gym Red,109.95,109.95,GB,True,2023-03-30T10:33:00.000Z,2023-04-16T12:43:16.557Z,0.0,2023-04-17
453,NikeCourt Vapor Lite 2,Men's Clay Tennis Shoes,Nike,Black/White,74.95,74.95,GB,True,2023-03-24T08:00:00.000Z,2023-04-07T19:54:59.882Z,0.0,2023-04-17
454,Nike x Billie Eilish Air Force 1 High '07,Shoes,NikeLab,Sequoia/Sequoia/Sequoia,152.95,152.95,GB,True,2022-10-04T08:35:00.000Z,2023-04-06T06:08:15.250Z,0.0,2023-04-17
455,Zoom KD 3,Men's Shoes,Nike Sportswear,Challenge Red/Black/White,114.95,114.95,GB,True,2023-03-01T08:00:00.000Z,2023-04-13T06:03:56.082Z,0.0,2023-04-17
456,Nike SB Ishod Wair Premium,Skate Shoes,Nike,Light Stone/Summit White/White/Khaki,89.95,89.95,GB,True,2023-02-01T08:17:00.000Z,2023-04-07T15:14:53.426Z,0.0,2023-04-17
457,Nike Air Force 1 '07,Men's Shoes,Nike Sportswear,White/Wolf Grey/Metallic Silver/Picante Red,114.95,114.95,GB,True,2023-01-05T08:00:00.000Z,2023-04-17T17:51:33.310Z,0.0,2023-04-17
458,Nike Air Force 1 '07 LX,Men's Shoes,Nike Sportswear,White/Coconut Milk/Pale Vanilla,109.95,109.95,GB,True,2022-07-11T08:55:00.000Z,2023-04-15T07:52:15.592Z,0.0,2023-04-17
459,Nike Gripknit Phantom GX Elite Dynamic Fit AG-Pro,Artificial-Grass Football Boot,Nike,Baltic Blue/White/Laser Blue/Pink Blast,249.95,249.95,GB,True,2023-01-16T08:00:00.000Z,2023-04-17T18:01:13.648Z,0.0,2023-04-17
460,Nike React Tiempo Legend 9 Pro TF,Turf Football Shoe,Nike,Rosewood/Glacier Blue/Rosewood/White,109.95,65.97,GB,True,2023-03-01T08:00:00.000Z,2023-04-17T14:18:56.506Z,43.980000000000004,2023-04-17
461,Zion 2 x Naruto,Men's Basketball Shoes,Jordan,Black/Yellow Strike/Dark Purple Dust/Laser Blue,124.95,124.95,GB,True,2023-02-09T00:00:00.000Z,2023-04-06T06:50:37.748Z,0.0,2023-04-17
462,Nike Air Force 1 Mid '07 LX,Men's Shoes,Nike Sportswear,Limestone/Rattan/Summit White/Limestone,124.95,124.95,GB,True,2022-10-07T09:46:00.000Z,2023-04-06T06:34:49.621Z,0.0,2023-04-17
463,Nike Phantom GX Academy SG-Pro Anti-Clog Traction,Soft-Ground Football Boot,Nike,Baltic Blue/White/Laser Blue/Pink Blast,79.95,79.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T05:56:46.284Z,0.0,2023-04-17
464,Nike SB Ishod Wair Premium,Skate Shoes,Nike,White/White/Black/Black,99.95,99.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-06T22:09:10.043Z,0.0,2023-04-17
465,Nike Air Zoom Long Jump Elite,Athletics Jumping Spikes,Nike,White/Black/Black/Black,109.95,98.97,GB,True,2023-02-01T08:17:00.000Z,2023-04-06T06:00:21.161Z,10.980000000000004,2023-04-17
466,Nike Air Max 90 G,Golf Shoes,Nike,White/Black/Photon Dust/University Red,124.95,124.95,GB,True,2023-03-27T07:00:00.000Z,2023-04-14T07:12:17.024Z,0.0,2023-04-17
467,Nike Air Max 1 '86 OG G,Men's Golf Shoes,Nike,White/Neutral Grey/Black/University Red,152.95,152.95,GB,True,2023-03-28T07:00:00.000Z,2023-04-06T06:30:15.457Z,0.0,2023-04-17
468,Nike Zoom Mercurial Vapor 15 Academy CR7 IC,Indoor Court Football Shoes,Nike,White/Concord/Medium Blue/Metallic Copper,79.95,79.95,GB,True,2023-02-01T13:49:00.000Z,2023-04-06T06:20:10.151Z,0.0,2023-04-17
469,Nike Court Vision Mid,Men's Shoes,Nike Sportswear,Black/White/University Red,74.95,52.47,GB,True,2022-12-16T08:00:00.000Z,2023-04-06T06:08:29.102Z,22.480000000000004,2023-04-17
470,Nike Court Vision Low,Men's Shoes,Nike Sportswear,Photon Dust/White/Racer Blue,69.95,69.95,GB,True,2023-04-06T07:00:00.000Z,2023-04-06T11:13:17.890Z,0.0,2023-04-17
471,Nike React Infinity 3 By You,Custom Men's Road Running Shoes,NIKEiD,White/White/Multi-Colour,179.95,179.95,GB,True,2023-03-13T16:00:00.000Z,2023-04-06T06:53:31.304Z,0.0,2023-04-17
472,Nike Moc Flow x UNDERCOVER,Men's Shoes,NikeLab,Ale Brown/Light Beige Chalk/Team Royal,144.95,144.95,GB,True,2023-03-29T16:17:00.000Z,2023-04-17T07:18:17.755Z,0.0,2023-04-17
473,Nike Mercurial Superfly 9 Club IC,Indoor Court Football Shoes,Nike,White/Pink Blast/Baltic Blue,64.95,64.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T06:01:13.231Z,0.0,2023-04-17
474,Nike Metcon 8,Men's Training Shoes,Nike,Mint Foam/Volt/Ghost Green/Cave Purple,114.95,68.97,GB,True,2023-02-01T08:17:00.000Z,2023-04-17T15:10:25.076Z,45.980000000000004,2023-04-17
475,Nike SB Nyjah 3 PRM,Skate Shoes,Nike,Summit White/Tour Yellow/Lucky Green/Black,99.95,59.97,GB,True,2022-12-15T08:00:00.000Z,2023-04-06T22:26:22.131Z,39.980000000000004,2023-04-17
476,Jordan Play,Men's Slides,Jordan,True Blue/White,37.95,37.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-13T12:25:50.897Z,0.0,2023-04-17
477,Nike Waffle Debut,Men's Shoes,Nike Sportswear,Grey Fog/Light Smoke Grey/White/White,69.95,69.95,GB,True,2023-02-01T08:17:00.000Z,2023-04-17T18:11:10.177Z,0.0,2023-04-17
478,Nike Pegasus Trail 4,Men's Trail-Running Shoes,Nike,Dark Pony/Picante Red/Rush Fuchsia/Sail,124.95,124.95,GB,True,2023-04-13T07:00:00.000Z,2023-04-17T10:24:18.235Z,0.0,2023-04-17
479,Nike Air Max Plus OG,Men's Shoes,Nike Sportswear,Varsity Red/Raspberry Red/Black/Gold,169.95,169.95,GB,True,2023-03-16T08:00:00.000Z,2023-04-11T22:30:19.289Z,0.0,2023-04-17
480,Nike Air Max 95 Ultra,Men's Shoes,Nike Sportswear,White/Wolf Grey/Photon Dust,169.95,169.95,GB,True,2023-04-04T07:00:00.000Z,2023-04-06T06:56:48.533Z,0.0,2023-04-17
481,Nike Air VaporMax 2021 Flyknit SE,Men's Shoes,Nike Sportswear,White/Yellow Ochre/University Red/Old Royal,204.95,204.95,GB,True,2023-02-23T08:00:00.000Z,2023-04-06T22:14:34.009Z,0.0,2023-04-17
482,Nike Gripknit Phantom GX Elite Dynamic Fit FG SE,Firm-Ground Football Boot,Nike,Citron Tint/Burgundy Crush,259.95,259.95,GB,True,2023-02-06T08:00:00.000Z,2023-04-06T06:55:42.072Z,0.0,2023-04-17
483,ISPA Mindbody,Men's Shoes,NikeLab,Olive Grey/Iron Grey/Wheatgrass/Palm Green,164.95,164.95,GB,True,2023-02-15T17:34:00.000Z,2023-04-06T06:00:08.452Z,0.0,2023-04-17
484,Nike Air Max 95,Men's Shoes,Nike Sportswear,Black/Anthracite/Metallic Silver,179.95,179.95,GB,True,2023-04-12T14:15:00.000Z,2023-04-12T14:23:17.641Z,0.0,2023-04-17
485,Nike Zoom Mercurial Vapor 15 Elite AG-Pro,Artificial-Grass Football Boot,Nike,Metallic Copper/Metallic Copper,234.95,234.95,GB,True,2022-11-07T08:00:00.000Z,2023-04-06T06:27:34.345Z,0.0,2023-04-17
486,Jordan Why Not .6,Men's Shoes,Jordan,Black/White/Metallic Gold,134.95,134.95,GB,True,2023-03-27T07:00:00.000Z,2023-04-10T04:27:27.892Z,0.0,2023-04-17
487,Air Jordan 1 Hi FlyEase,Men's Shoes,Jordan,Black/White/Wild Berry,164.95,164.95,GB,True,2023-01-23T00:00:00.000Z,2023-04-17T14:11:28.157Z,0.0,2023-04-17
488,LeBron XX,Basketball Shoes,Nike,Gym Red/Burgundy Crush/Black/University Red,199.95,199.95,GB,True,2023-02-09T08:00:00.000Z,2023-04-12T11:47:02.125Z,0.0,2023-04-17
489,LeBron XX,Basketball Shoes,Nike,Black/White/Pure Platinum/Metallic Gold,179.95,179.95,GB,True,2023-04-06T07:00:00.000Z,2023-04-08T01:43:59.805Z,0.0,2023-04-17
490,Air Jordan 7 Retro SE,Men's Shoes,Jordan,Shimmer/Sapphire/Black,189.95,189.95,GB,True,2022-09-01T05:00:00.000Z,2023-04-06T05:59:38.576Z,0.0,2023-04-17
491,Nike SB Zoom Blazer Mid Premium Plus,Skate Shoes,Nike,Pilgrim/Phantom,99.95,59.97,GB,True,2022-11-12T08:00:00.000Z,2023-04-06T22:30:37.105Z,39.980000000000004,2023-04-17
492,Nike Air Force 1 '07 LV8 EMB,Men's Shoes,Nike Sportswear,Summit White/Blue Whisper/Football Grey/White,114.95,114.95,GB,True,2023-02-14T08:00:00.000Z,2023-04-12T14:42:00.347Z,0.0,2023-04-17
493,Nike LeBron 9 Low,Men's Shoes,Nike Sportswear,New Green/Action Red/White/Black,169.95,169.95,GB,True,2022-09-20T07:18:00.000Z,2023-04-06T06:22:26.539Z,0.0,2023-04-17
494,Nike Mercurial Vapor 15 Club TF,Turf Football Shoes,Nike,White/Pink Blast/Baltic Blue,54.95,54.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-06T06:00:43.875Z,0.0,2023-04-17
495,Nike Air More Uptempo,Men's Slides,Nike Sportswear,Black/Black/Clear/White,79.95,79.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-16T09:27:05.173Z,0.0,2023-04-17
496,Nike Zoom Vomero 5 SP,Men's Shoes,NikeLab,Anthracite/Black/Wolf Grey/Anthracite,144.95,144.95,GB,True,2023-01-23T15:43:00.000Z,2023-04-07T04:37:27.956Z,0.0,2023-04-17
497,Jordan Series Mid,Men's Shoes,Jordan,Cool Grey/Sail/University Red/Black,89.95,53.97,GB,True,2023-01-09T08:00:00.000Z,2023-04-17T14:25:57.985Z,35.980000000000004,2023-04-17
498,Air Jordan 11 Retro Low IE,Men's Shoes,Jordan,Light Orewood Brown/White/Cement Grey/Neutral Grey,164.95,82.47,GB,True,2022-09-19T11:49:00.000Z,2023-04-15T07:58:32.449Z,82.47999999999999,2023-04-17
499,Nike Air Max Plus Utility,Men's Shoes,Nike Sportswear,White/Safety Orange/Pure Platinum,179.95,179.95,GB,True,2023-04-10T14:00:00.000Z,2023-04-12T14:43:01.649Z,0.0,2023-04-17
500,Nike Air Max 270 G,Golf Shoe,Nike,White/Pure Platinum/Black,134.95,134.95,GB,True,2020-12-13T23:00:00.000Z,2023-04-13T15:03:01.683Z,0.0,2023-04-17
501,Nike Air Max 90,Men's Shoes,Nike Sportswear,Black/Cool Grey/White,144.95,86.97,GB,True,2022-12-26T08:00:00.000Z,2023-04-17T14:10:33.413Z,57.97999999999999,2023-04-17
502,Nike Dunk High Retro,Men's Shoes,Nike Sportswear,White/Light Iron Ore/Sand Drift/Pure Platinum,114.95,114.95,GB,True,2023-03-01T08:00:00.000Z,2023-04-06T06:56:19.562Z,0.0,2023-04-17
503,Nike Air Force 1 '07 Fresh,Men's Shoes,Nike Sportswear,Black/Black/Black/Anthracite,124.95,124.95,GB,True,2022-10-07T13:10:00.000Z,2023-04-15T07:32:12.867Z,0.0,2023-04-17
504,Nike Zoom Rival,Athletics Multi-Event Spikes,Nike,Black/Light Smoke Grey/Dark Smoke Grey/Metallic Silver,69.95,69.95,GB,True,2023-03-21T08:00:00.000Z,2023-04-06T05:50:11.025Z,0.0,2023-04-17
505,Nike Air Max 90 LTR,Men's Shoes,Nike Sportswear,Pearl Pink/Baroque Brown/Picante Red/Baroque Brown,134.95,134.95,GB,True,2023-03-24T08:00:00.000Z,2023-04-06T06:54:18.245Z,0.0,2023-04-17
506,Nike SB Force 58,Skate Shoes,Nike,Pink Bloom/Phantom/Gum Yellow/Mineral Teal,69.95,69.95,GB,True,2023-04-11T07:00:00.000Z,2023-04-11T07:53:34.540Z,0.0,2023-04-17
507,Nike Zoom Mercurial Vapor 15 Academy IC,Indoor Court Football Shoes,Nike,White/Pink Blast/Baltic Blue,74.95,74.95,GB,True,2023-01-19T08:00:00.000Z,2023-04-16T09:51:17.956Z,0.0,2023-04-17
508,Nike Air Monarch IV,Men's Training Shoe,Nike,White/Cool Grey/Anthracite/White,69.95,69.95,GB,True,2022-07-01T10:26:00.000Z,2023-04-13T15:43:42.381Z,0.0,2023-04-17
